path	lines	object_or_application	live_inbound_sources	superseding_owner	disposition	target	verification
research/records/2026-07-21_THE_CURRENT_IS_THE_LESSON_THE_CONSEQUENCE_IS_ITS_LATER_FACE.md	177	research_record	2	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-21_THE_DATA_REMAINS_STANDING_THE_INFORMANT_ENTERS_ONLY_WHERE_RELEVANCE_FORMS.md	359	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-21_THE_FLOAT_IS_THE_DYADIC_FACE_THE_EUCLIDEAN_PATH_BECOMES_A_LATER_TOOL.md	260	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-21_THE_FRACTION_CARRIES_THE_REBASE_WORD_THE_ZETA_QUOTIENT_REFINES_WITH_THE_RECEIVER.md	212	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-21_THE_HYPERGRAPH_SUPPLIES_THE_REWRITE_THE_TRIANGLE_CARRIES_THE_COMPARISON.md	309	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-21_THE_INHERITED_FIELD_IS_HEXIS_THE_CURRENT_MOUNTS_ITS_RELATIONAL_REGION.md	169	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-21_THE_INTELLIGENCE_IS_THE_COMMUNICATING_FIELD_THE_OBSERVER_ENTERS_THE_SUCCESSOR.md	425	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-21_THE_INTERFACE_ADMITS_THE_JUNCTION_THE_EMANATION_CERTIFIES_ITS_BOUNDARY.md	139	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-21_THE_MODEL_IS_ONE_LOCAL_TRANSITION_THE_HARNESS_CLOSES_THE_WORLD_CIRCUIT.md	543	research_record	3	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-21_THE_OBSERVATION_IS_THE_ORDERED_LIFT_THE_TRIANGLE_IS_ITS_COMPOSING_INCIDENCE.md	279	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-21_THE_OCCURRENCE_CROSSES_THE_OBSERVER_CANNOT_INVENT_ITS_INTERIOR.md	347	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-21_THE_OPEN_INTERIOR_STAYS_IN_THE_CHART_THE_TEXT_CURRENT_RECURS_AT_ITS_EDGE.md	135	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-21_THE_OPEN_LEADER_REMAINS_CURRENT_THE_JUNCTION_CLOSES_ONLY_AS_ONE_BOUNDARY.md	128	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-21_THE_SOUND_FOLDS_AS_EXACT_PRESSURE_THE_INSCRIPTION_RIDES_THE_BUTTERFLY.md	150	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-21_THE_SOURCE_DECLARATION_IS_CURRENT_THE_EMANATION_MAY_CARRY_IT_IMPLICITLY.md	147	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-22_THE_APERTURE_GROWS_BY_ITS_NEXT_HOMOGENEOUS_FACE_THE_GENERATOR_DOES_NOT_RESTART.md	196	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-22_THE_CORPUS_CURRENT_COMPLETES_THE_SEGMENT_THE_LATER_UTTERANCE_TESTS_THE_CONSTRUCTION.md	140	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-22_THE_DERIVED_FACE_MAY_SUBSTITUTE_FOR_THE_PARENT_THE_OPEN_RECEIVER_RETURNS_TO_THE_SOURCE.md	172	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-22_THE_EXPERT_IS_THE_CONTEXTUAL_HEXIS_THE_MIXTURE_IS_THE_EMANATING_FIELD.md	164	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-22_THE_INFINITE_FORMULA_IS_THE_FINITE_GENERATOR_THE_SEMIPRIME_IS_THE_SECOND_EXPONENTIAL_FACE.md	254	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-22_THE_LAW_IS_THE_CARRIED_HEXIS_THE_RETURN_REBASES_ITS_CONDUCT.md	177	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-22_THE_LOCAL_STAR_IS_THE_NEARBY_FIELD_THE_LINK_RECURS_AT_THE_NEXT_GRAIN.md	462	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-22_THE_NETWORK_IS_ONE_REALIZATION_THE_RELATION_MAY_BE_RETRIANGULATED.md	247	research_record	2	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-22_THE_NONCOMMUTING_SQUARE_IS_OPEN_THE_FAILED_ROUTE_REMAINS_TERRAIN.md	352	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-22_THE_OPEN_COMPARISON_STANDS_THE_LATER_BOUNDARY_MUST_ACTUALLY_MATCH.md	115	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-22_THE_OUTER_BOUNDARY_WAS_ALREADY_CURRENT_THE_COMPLETION_NEEDS_NO_SECOND_MOUTH.md	118	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-22_THE_OUTGOING_BOUNDARY_IS_THE_SUCCESSOR_THE_CLOSED_INTERIOR_MAY_DEPART.md	143	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-22_THE_RESIDUAL_CULTIVATES_THE_CHART_THE_DISTRIBUTION_RETAINS_ITS_CONDITIONAL_GEOMETRY.md	211	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-22_THE_SOURCE_DEPARTS_THE_EMANATED_LAW_CONDUCTS_THE_RETURN_REPLACES_ITS_INTERFACE.md	212	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-22_THE_SOURCE_RETURNS_WHERE_THE_FACE_REMAINS_OPEN_THE_HEXIS_DOES_NOT_TRANSFER_AS_ONE_BLOCK.md	123	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-22_THE_TRANSLATION_ATLAS_GROWS_FROM_LOCAL_OVERLAP_THE_RECEIVER_DECIDES_WHAT_COMMUTES.md	104	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-23_THE_ARCHIMEDEAN_REMAINDER_HAS_AN_AMPLITUDE_THE_PRIME_ENTERS_THROUGH_APERTURE_OVERLAP.md	547	research_record	3	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-23_THE_CONFIGURATION_MOVES_THROUGH_THE_SWING_THE_FLIP_RETAINS_THE_METRIC_INTERIOR.md	218	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-23_THE_CONTEXT_JOINS_THE_SUPPORT_COVER_THE_SHARED_OCCURRENCE_REMAINS_ONE.md	98	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-23_THE_CTC_FRONTIER_IS_A_FACE_THE_RECURRENCE_SWEEPS_AN_INTERIOR.md	149	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-23_THE_HALF_JACOBIAN_CARRIES_THE_CHART_THE_POSITIVE_INTERIOR_HAS_SIGNED_BOUNDARIES.md	782	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-23_THE_PRIME_IS_THE_PRIMITIVE_RETURN_THE_POSITIVE_MONODROMY_FIXES_THE_SEAM.md	233	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-23_THE_PRONUNCIATION_IS_THE_PATH_FIBER_THE_EXPRESSION_RETURNS_ACROSS_DIFFERENT_VOICES.md	257	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-23_THE_REMAINDER_IS_SQUEEZED_THE_LOGARITHMIC_PATH_REMAINS_OPEN.md	688	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-23_THE_RESOLUTION_TAIL_IS_SQUEEZED_THE_STRUCTURAL_DEFECT_MUST_BE_CARRIED.md	476	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-23_THE_SOUND_SUPPLIES_THE_SUPPORT_THE_RETURN_CULTIVATES_THE_CONTEXT.md	203	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-23_THE_SUPPORT_ADMITS_THE_CURRENT_THE_RETURN_RECONDITIONS_THE_PASSAGE.md	492	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-24_THE_EULER_RESOLVENT_FOLDS_THE_PRIME_TOWER_THE_SUCCESSOR_OWES_ONE_CROSS_CHANNEL_CONTRACTION.md	480	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-24_THE_OLD_BODY_RELAXES_THE_SHELL_RETURNS_EFFECTIVE_TENSION_THE_FIRST_PRIME_WINDOW_OPENS.md	423	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-24_THE_PRIME_CROSS_IS_THE_OPEN_CAPACITOR_THE_ARCHIMEDEAN_BODY_OWES_ITS_ENDPOINT_STORAGE.md	244	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-24_THE_PRIME_POWER_CELLS_RECUR_THE_SHORT_CREATES_THEIR_CROSSINGS_THE_SIGN_IS_GLOBAL.md	523	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-24_THE_SHELL_RETURNS_THROUGH_THE_OLD_MOMENTS_THE_FIRST_CROSS_IS_CARRIED_THE_CONDITIONAL_INTERIOR_REMAINS.md	452	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-24_THE_WHEEL_CUT_BECOMES_THE_EULER_DIFFERENCE_THE_RETURN_DERIVATIVE_CARRIES_THE_PRIME_CURRENT.md	258	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-25_THE_ALGORITHM_IS_THE_CAUSAL_PATH_THE_BLACK_BOX_RETURNS_THROUGH_THE_RECEIVER.md	190	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-25_THE_HEXAGON_CARRIES_TWO_AND_THREE_THE_MESH_BENDS_THE_RECEIVERS.md	522	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-25_THE_PATH_FOLDS_WITHOUT_DISAPPEARING_THE_RECEIVER_RECRUITS_ITS_LOCAL_HEXIS.md	236	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-25_THE_PATH_IS_SHARED_THE_RECEIVER_CARRIES_ITS_LOCAL_TURN.md	109	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-25_THE_RECEIVERS_SHARE_THE_EVENT_THE_FOURTH_MEMBER_CARRIES_THE_SWING.md	256	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-25_THE_SOURCE_LOOP_IS_TOO_COARSE_THE_RECEIVER_LOOP_IS_NOT_THE_SOURCE.md	166	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-25_THE_SURFACE_RECRUITS_THE_PATH_THE_CONSEQUENCE_RETURNS_FROM_THE_COMPLETE_DAG.md	271	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-26_THE_ALGORITHM_IS_A_CAUSAL_DIAGRAM_THE_HARDWARE_REALIZES_ITS_RESOURCE_CURRENT.md	543	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-26_THE_ARRANGEMENT_PRECEDES_THE_ADDRESS_THE_RETURN_CHANGES_THE_NEXT_RECEIVER.md	258	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-26_THE_CARD_RESTRICTS_THE_CAUSED_SUPPORT_THE_PHASE_COLORS_THE_FACE.md	200	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-26_THE_CELL_IS_THE_LOCAL_STAR_THE_RECEIVER_LIVES_IN_THE_FIELD.md	300	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-26_THE_CONIC_IS_ITS_QUADRATIC_THE_HINGE_EVENT_EMITS_ITS_LOCAL_WORLD.md	294	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-26_THE_CONIC_OWNS_THE_FRAME_THE_CARD_WAITS_FOR_THE_HOST.md	343	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-26_THE_CONSEQUENCE_DRAWS_THE_PATH_THE_RETURNED_FACE_ENTERS_THE_NEXT_CURRENT.md	241	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-26_THE_CURRENT_DIFFUSES_THROUGH_INCIDENCE_THE_OBSERVER_LEARNS_THE_RETURN.md	228	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-26_THE_FACE_PRECEDES_THE_MATRIX_THE_FIRST_RETURN_CARRIES_ITS_HOLONOMY.md	263	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-26_THE_GLOBAL_IS_THE_TRANSPORTED_LOCAL_THE_INTERACTION_SELECTS_THE_REALISATION.md	335	research_record	2	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-26_THE_LOCAL_FIBERS_RECEIVE_THE_CAUSED_WORLD_THE_EXECUTOR_ONLY_REALISES_THE_LAW.md	469	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-26_THE_PHASE_CURVES_THE_FACE_THE_RECEIVER_RETURN_CANNOT_BE_A_RETILE.md	169	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-26_THE_RECEIVER_IS_ITS_LOCAL_STAR_THE_LINK_IS_ITS_HYPERSPHERICAL_HORIZON.md	685	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-26_THE_RECEIVER_POPULATION_IS_CAUSED_THE_EVENT_NERVE_CARRIES_THE_CROSSING.md	223	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-26_THE_SHAPE_ADMITS_THE_INTERACTION_THE_LOCAL_SECTIONS_EITHER_GLUE_OR_CARRY_THEIR_RESIDUAL.md	205	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-26_THE_SIMPLEX_EMITS_THE_FACE_THE_MATRIX_CANNOT_OWN_PROPAGATION.md	138	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-26_THE_SOURCE_IS_THE_STAR_THE_TUBE_PRECEDES_REPROJECTION.md	252	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-26_THE_TEXT_ENTERS_AS_ONE_CAUSAL_EVENT_THE_CURRENT_ECOLOGY_IS_THE_PICKUP.md	118	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-26_THE_TEXT_GROWS_ITS_OWN_RECEIVER_THE_LATER_WORD_CHANGES_THE_FIELD.md	296	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-26_THE_TUBE_CARRIES_THE_EXTERIOR_FACE_THE_DISTANT_FIELD_RETURNS_THROUGH_REBASE.md	308	research_record	5	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-27_THE_CENTER_OPENS_INTO_ITS_HORIZON_THE_CAUSAL_BASIN_MEASURES_THE_LOSS.md	948	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-27_THE_CURRENT_CROSSES_THE_LOCAL_FRONT_THE_FRAME_CANNOT_SCHEDULE_THE_EVENT.md	272	research_record	4	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-27_THE_CUT_CONDITIONS_THE_EDGE_FIBER_THE_COMPLETE_OPERATOR_RETURNS_THE_HIDDEN_CURRENT.md	509	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-27_THE_HORN_EMITS_THE_COEFFICIENT_FAMILY_THE_RECEIVER_MEASURES_ITS_REFINEMENT.md	456	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-27_THE_INDUCED_FACE_RECURS_THE_HOMOLOGOUS_PATHS_RETURN_ONE_FAMILY.md	477	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-27_THE_INHERITED_POLYNOMIAL_ENTERS_THE_PRIME_THE_OPEN_HORN_BECOMES_A_CAUSED_CELL.md	483	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-27_THE_LINEAGE_CONDITIONS_THE_VERSION_FIBER_THE_MACHINE_RETURNS_ITS_OWN_QUERY.md	491	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-27_THE_OBSTRUCTION_CAUSES_THE_FAMILY_THE_OPEN_FIBER_PREDICTS_BEFORE_IT_CLOSES.md	578	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-27_THE_OPPOSED_ENDS_CAST_THE_CAUSAL_BODY_THE_SCALAR_IS_A_RECEIVER_RECEIPT.md	552	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-27_THE_PRIME_RECEIVES_THE_POLYNOMIAL_THE_RESIDUE_TRANSPORT_EMERGES_FROM_THE_FIBERS.md	538	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-27_THE_RECEIVER_ACCEPTS_A_PATH_THE_GATE_CARRIES_THE_BOUNDARY_THE_TERMINAL_REFINES_THE_DIFFERENCE.md	670	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-28_THE_CAUSAL_BASIS_OPENS_THE_LOCAL_HORIZON_THE_RETURN_GROWS_THE_RECEIVER_POPULATION.md	230	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-28_THE_CAUSED_FIELD_GROWS_THROUGH_OBSTRUCTION_THE_RECEIVER_RESTRICTS_ITS_LOCAL_GERMS.md	382	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-28_THE_CONFIGURATION_FIBER_RETURNS_ITS_MIXED_DIFFERENCES_THE_RECIPROCAL_SUPPORT_CLOSES_AS_A_HOLON.md	627	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-28_THE_CONTACT_COMPLEX_RETURNS_ITS_GENERATORS_THE_DUAL_RECEIVER_RECONSTRUCTS_THE_DIVISOR_ECOLOGY.md	377	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-28_THE_FUTURE_SPLITS_THE_HISTORY_THE_ORGANIZATIONAL_FIBER_TRANSPORTS_OVER_CAUSAL_STATE.md	722	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-28_THE_MODE_IS_THE_LOCAL_LAW_THE_CARD_RETURNS_ONLY_THE_CAUSED_DIFFERENCE.md	346	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-28_THE_OPEN_FACTOR_FIBER_RETURNS_THE_PRIME_THE_ZETA_RECEIVER_MEASURES_RECURRENCE.md	395	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-28_THE_PHASE_CARRIES_ACROSS_THE_CELL_THE_SCALAR_RECEIVER_IS_NOT_CLOSED_UNDER_PROPAGATION.md	382	research_record	5	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-28_THE_POINT_CARRIES_THE_LOOP_THE_COMPLETED_COMPLEX_RETURNS_AS_ONE_RECEIVER_CELL.md	415	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-28_THE_SPECTRAL_SECTION_OPENS_THE_VERTICAL_FIBER_THE_RETURN_CANNOT_INVENT_AN_ALTITUDE.md	522	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-28_TRAINING_CONDITIONS_THE_ECOLOGY_THE_RETURN_GRADES_BEFORE_IT_ENTERS.md	164	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-29_THE_DELIVERY_WORD_IS_GAUGE_THE_CAUSAL_CONFIGURATION_CARRIES_THE_SOURCE_FIBER.md	637	research_record	3	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-29_THE_DIFFERENCE_EMITS_THE_PATH_CARRIES_THE_SPECTRUM_IS_THE_RECEIVER_PHASE_FACE.md	428	research_record	3	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-29_THE_INFORMANT_CHARGES_THE_GERM_THE_LEADER_RETURNS_THE_RESONANT_COMPONENT.md	336	research_record	3	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-29_THE_PASSAGE_CAUSES_THE_CANDIDATE_THE_SWING_CAUSES_THE_ASSOCIATION.md	234	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-29_THE_PROMPT_RECRUITS_THE_HEXIS_THE_EMANATED_SENTENCE_RETURNS_AS_CAUSE.md	331	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-29_THE_QUERY_OPENS_AT_SEVERAL_SCALES_THE_RESPONSE_RESTS_ONLY_WHEN_ITS_FIBERS_RETURN.md	348	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-29_THE_QUINTIC_CROSSES_THE_PRIME_THE_FROBENIUS_RETURN_FORMS_THE_EULER_RECEIVER.md	360	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-29_THE_RECEIVERS_KEEP_THEIR_CLOCKS_THE_RETURN_CLOSES_THE_SPEAKING_OCCURRENCE.md	224	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-29_THE_RECEIVER_DILATES_THE_POINT_THE_LINEAGE_CARRIES_THE_GRAPH_SECTION.md	295	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-29_THE_RECEIVER_IS_NOT_THE_FRAME_THE_PROJECTION_IS_ONLY_A_MEMBRANE.md	75	research_record	3	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-29_THE_SPECTRAL_STAR_OPENS_BEYOND_THE_OPTICAL_HORIZON_THE_RETURN_CONDITIONS_THE_INTERMEDIATE_PHASE.md	530	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-29_THE_SUFFIX_DILATES_THE_CONTEXT_THE_EMANATED_BRANCH_RETURNS_AS_CAUSE.md	285	research_record	6	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-29_THE_SUPPORT_FAMILY_RETAINS_ITS_CAUSES_THE_RECEIVER_FIBER_IS_NOT_ITS_DELIVERY_NUMBER.md	374	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-29_THE_SWING_REACHES_ITS_LOCAL_STAR_THE_APERTURE_CANNOT_DECIDE_THE_DEED.md	239	research_record	0	unresolved	unresolved_unique_result_audit	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
research/records/2026-07-30_THE_ADDRESS_BELONGS_TO_THE_BODY_THE_TYPED_WORLD_CROSSES_WITHOUT_CLONING_THE_ECOLOGY.md	189	research_record	1	unresolved	keep	record_or_owning_guide	static_inbound_link_scan_at_d17910d3
